account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
2514,Jindrichuv Hradec,1995-08-13,monthly,1,1,F,NA,NA,NA,NA,NA,24622,15,82,104469,200
2515,Zlin,1995-10-24,monthly,1,1,F,NA,NA,NA,NA,NA,56100,15,65,137529,800
2516,Kutna Hora,1995-11-16,monthly,1,0,T,466608,9721,48,current,F,42400,15,84,78770,300
2519,Kladno,1993-01-15,monthly,1,0,F,NA,NA,NA,NA,NA,14300,15,140,53200,500
2520,Pisek,1995-07-25,monthly,1,0,F,NA,NA,NA,NA,NA,12200,15,86,31566,400
2521,Vyskov,1995-05-19,monthly,1,0,F,NA,NA,NA,NA,NA,36063,15,87,83633,1000
2522,Liberec,1996-01-21,monthly,1,0,F,NA,NA,NA,NA,NA,34839,9,75,78633,-2981
2523,Praha - vychod,1993-05-11,monthly,1,0,F,NA,NA,NA,NA,NA,9500,15,152,30337,400
2524,Hl.m. Praha,1994-12-19,monthly,1,0,F,NA,NA,NA,NA,NA,11400,15,94,31966,300
2525,Jicin,1995-05-08,monthly,1,0,F,NA,NA,NA,NA,NA,15840,15,101,39530,500
2526,Jindrichuv Hradec,1996-07-04,monthly,1,0,F,NA,NA,NA,NA,NA,6057,15,61,29987,800
2527,Louny,1993-03-19,monthly,2,0,F,NA,NA,NA,NA,NA,61200,11,194,145753,1000
2528,Znojmo,1993-03-25,monthly,1,0,F,NA,NA,NA,NA,NA,4400,15,135,31518,1000
2530,Ostrava - mesto,1996-07-02,monthly,1,0,F,NA,NA,NA,NA,NA,36984,15,62,78103,400
2531,Trutnov,1996-12-21,monthly,1,0,F,NA,NA,NA,NA,NA,6294,15,46,46458,200
2532,Louny,1996-12-24,monthly,2,1,F,NA,NA,NA,NA,NA,73448,15,49,118822,500
2533,Semily,1995-06-27,monthly,1,0,F,NA,NA,NA,NA,NA,41120,8,108,60168,412
2534,Trebic,1993-06-03,monthly,1,0,F,NA,NA,NA,NA,NA,12800,15,160,40087,400
2535,Trebic,1997-01-21,monthly,2,0,F,NA,NA,NA,NA,NA,22236,15,48,59486,1100
2536,Usti nad Labem,1994-10-28,monthly,1,0,F,NA,NA,NA,NA,NA,14950,15,98,38728,500
2537,Plzen - jih,1997-02-09,monthly,1,1,F,NA,NA,NA,NA,NA,60900,15,66,144509,400
2538,Havlickuv Brod,1994-01-30,monthly,1,0,F,NA,NA,NA,NA,NA,8050,6,116,36953,200
2539,Karlovy Vary,1997-04-24,monthly,1,0,F,NA,NA,NA,NA,NA,6160,15,37,34923,500
2540,Brno - mesto,1995-04-01,monthly,1,1,F,NA,NA,NA,NA,NA,47371,7,154,78004,500
2541,Hodonin,1994-11-08,monthly,2,0,F,NA,NA,NA,NA,NA,27040,15,111,73369,400
2542,Tabor,1993-08-07,monthly,1,0,F,NA,NA,NA,NA,NA,8200,14,160,38177,300
2543,Frydek - Mistek,1993-02-13,monthly,1,0,F,NA,NA,NA,NA,NA,11700,15,143,85162,1100
2544,Louny,1996-12-04,monthly,1,0,F,NA,NA,NA,NA,NA,31680,5,70,76708,300
2545,Hl.m. Praha,1996-12-04,monthly,2,0,T,428784,8933,48,current,F,14146,15,69,47281,1100
2546,Hl.m. Praha,1994-12-08,monthly,1,0,F,NA,NA,NA,NA,NA,49530,15,99,128389,300
2547,Ostrava - mesto,1995-04-28,monthly,1,1,F,NA,NA,NA,NA,NA,36915,13,90,104309,800
2548,Hodonin,1996-01-06,monthly,1,0,F,NA,NA,NA,NA,NA,30720,15,87,50073,300
2549,Ostrava - mesto,1993-11-12,monthly,2,0,F,NA,NA,NA,NA,NA,9450,1,125,61276,200
2550,Bruntal,1995-11-11,monthly,1,1,F,NA,NA,NA,NA,NA,28320,15,82,103420,700
2551,Kolin,1996-02-08,monthly,2,0,F,NA,NA,NA,NA,NA,64500,10,92,149587,963
2552,Usti nad Orlici,1993-07-01,monthly,1,1,F,NA,NA,NA,NA,NA,26970,15,134,83474,1000
2553,Usti nad Labem,1995-07-24,monthly,1,0,F,NA,NA,NA,NA,NA,26240,15,85,62013,1100
2554,Liberec,1993-06-18,monthly,1,1,F,NA,NA,NA,NA,NA,41920,15,133,88226,400
2555,Blansko,1993-03-10,monthly,2,1,F,NA,NA,NA,NA,NA,39040,15,146,90024,17581
2556,Nachod,1997-10-19,monthly,1,0,F,NA,NA,NA,NA,NA,3009,15,25,16378,800
2557,Teplice,1993-11-17,monthly,1,0,F,NA,NA,NA,NA,NA,9300,15,152,38656,400
2558,Nachod,1997-08-04,monthly,1,0,F,NA,NA,NA,NA,NA,3090,11,35,20009,300
2559,Ceska Lipa,1995-06-01,monthly,1,0,F,NA,NA,NA,NA,NA,37280,15,94,69277,1000
2560,Cesky Krumlov,1997-06-20,monthly,1,0,F,NA,NA,NA,NA,NA,15040,15,43,41010,800
2561,Kromeriz,1996-09-29,monthly,1,1,F,NA,NA,NA,NA,NA,37280,9,58,79970,1100
2562,Jablonec n. Nisou,1995-08-15,monthly,1,0,F,NA,NA,NA,NA,NA,6570,15,77,22091,900
2563,Rychnov nad Kneznou,1995-01-17,monthly,1,0,F,NA,NA,NA,NA,NA,23520,15,128,55070,300
2564,Liberec,1997-06-03,monthly,1,0,F,NA,NA,NA,NA,NA,28767,15,39,60097,1000
2565,Ostrava - mesto,1995-10-04,monthly,1,0,F,NA,NA,NA,NA,NA,45797,4,114,60727,400
2566,Rychnov nad Kneznou,1993-01-27,monthly,1,0,F,NA,NA,NA,NA,NA,10700,0,46,25800,800
2567,Pelhrimov,1996-01-07,monthly,1,0,F,NA,NA,NA,NA,NA,7900,13,79,32188,700
2568,Pelhrimov,1994-03-02,monthly,1,0,F,NA,NA,NA,NA,NA,34478,15,117,74360,600
2569,Benesov,1994-06-10,monthly,1,0,F,NA,NA,NA,NA,NA,11900,15,107,36026,1000
2570,Hl.m. Praha,1995-12-19,monthly,1,0,F,NA,NA,NA,NA,NA,3900,2,69,20110,400
2571,Trebic,1997-01-15,monthly,1,1,F,NA,NA,NA,NA,NA,70498,15,48,135623,700
2573,Kladno,1996-07-16,monthly,1,1,F,NA,NA,NA,NA,NA,37500,15,24,76899,300
2574,Frydek - Mistek,1993-02-02,monthly,1,0,F,NA,NA,NA,NA,NA,59500,15,171,116946,1100
2575,Olomouc,1997-04-13,monthly,1,0,F,NA,NA,NA,NA,NA,8400,15,38,32992,1000
2576,Hl.m. Praha,1993-09-02,monthly,2,0,F,NA,NA,NA,NA,NA,64100,15,165,129341,500
2577,Melnik,1995-07-30,monthly,1,0,F,NA,NA,NA,NA,NA,12800,15,79,39451,1000
2578,Brno - mesto,1996-03-25,monthly,2,0,F,NA,NA,NA,NA,NA,6700,15,63,22882,1100
2579,Karlovy Vary,1997-10-18,monthly,1,0,F,NA,NA,NA,NA,NA,9700,15,34,36725,200
2580,Prostejov,1995-11-09,monthly,2,0,T,89340,1489,60,current,F,31200,15,92,90243,500
2581,Olomouc,1993-03-11,monthly,1,1,F,NA,NA,NA,NA,NA,41760,15,143,98535,500
2582,Plzen - sever,1993-11-01,monthly,1,1,F,NA,NA,NA,NA,NA,43360,15,127,91881,500
2583,Uherske Hradiste,1993-05-11,monthly,2,0,F,NA,NA,NA,NA,NA,13900,3,92,79326,1000
2584,Svitavy,1993-07-08,monthly,1,0,F,NA,NA,NA,NA,NA,7200,11,133,28741,200
2585,Prerov,1993-02-10,monthly,1,0,F,NA,NA,NA,NA,NA,40160,2,141,61618,-3503
2586,Hodonin,1997-04-16,monthly,2,0,F,NA,NA,NA,NA,NA,61900,15,54,137262,1000
2587,Hl.m. Praha,1997-07-25,monthly,1,0,F,NA,NA,NA,NA,NA,24200,7,36,40412,-332
2588,Kolin,1993-12-04,monthly,1,1,F,NA,NA,NA,NA,NA,26297,15,126,82462,200
2589,Praha - vychod,1996-12-04,monthly,1,0,F,NA,NA,NA,NA,NA,6000,15,51,24801,700
2590,Pardubice,1996-12-04,monthly,1,0,F,NA,NA,NA,NA,NA,3100,13,51,19352,700
2591,Hl.m. Praha,1996-05-06,monthly,1,0,F,NA,NA,NA,NA,NA,5718,15,65,29176,800
2592,Jesenik,1993-09-01,monthly,1,1,F,NA,NA,NA,NA,NA,40000,15,142,95344,600
2593,Kolin,1996-07-06,monthly,1,0,F,NA,NA,NA,NA,NA,29068,15,62,65390,14022
2595,Hl.m. Praha,1997-08-17,monthly,1,0,F,NA,NA,NA,NA,NA,10700,15,30,34177,300
2596,Hl.m. Praha,1994-09-02,monthly,1,0,F,NA,NA,NA,NA,NA,7560,9,105,31128,200
2597,Tachov,1997-03-16,monthly,1,0,F,NA,NA,NA,NA,NA,29751,15,43,68274,600
2598,Hl.m. Praha,1996-03-14,monthly,1,1,F,NA,NA,NA,NA,NA,78900,2,92,146063,-1165
2599,Rychnov nad Kneznou,1993-04-20,monthly,1,1,F,NA,NA,NA,NA,NA,59800,15,141,165026,-6855
2600,Hl.m. Praha,1996-02-13,monthly,1,1,F,NA,NA,NA,NA,NA,63400,15,117,166758,1000
2601,Karvina,1996-11-24,monthly,2,0,F,NA,NA,NA,NA,NA,10000,200,14,20100,200
2602,Nachod,1996-06-17,monthly,2,0,F,NA,NA,NA,NA,NA,26720,15,70,58691,300
2603,Nymburk,1996-06-14,monthly,1,0,F,NA,NA,NA,NA,NA,6200,15,57,34692,300
2604,Frydek - Mistek,1996-07-04,monthly,1,0,F,NA,NA,NA,NA,NA,9400,15,61,33457,700
2605,Tabor,1996-01-10,monthly,1,0,F,NA,NA,NA,NA,NA,10500,15,86,42937,1000
2606,Hl.m. Praha,1994-07-27,monthly,2,0,F,NA,NA,NA,NA,NA,4499,15,103,35193,1100
2607,Hl.m. Praha,1997-08-19,monthly,1,0,F,NA,NA,NA,NA,NA,16048,15,34,45577,200
2608,Prachatice,1995-08-09,monthly,1,0,F,NA,NA,NA,NA,NA,12858,15,90,41426,600
2609,Opava,1993-05-03,monthly,2,0,F,NA,NA,NA,NA,NA,62800,15,147,149566,1000
2610,Brno - mesto,1996-12-20,monthly,1,0,F,NA,NA,NA,NA,NA,8000,15,46,45892,300
2611,Hl.m. Praha,1996-03-06,monthly,1,1,F,NA,NA,NA,NA,NA,24700,15,70,97655,300
2612,Hl.m. Praha,1997-04-29,monthly,1,0,F,NA,NA,NA,NA,NA,33900,9,42,73683,300
2613,Plzen - mesto,1993-10-03,monthly,2,0,F,NA,NA,NA,NA,NA,12600,15,127,36898,300
2614,Chrudim,1996-09-11,monthly,1,0,F,NA,NA,NA,NA,NA,5400,11,57,18548,900
2615,Frydek - Mistek,1994-07-17,monthly,1,0,F,NA,NA,NA,NA,NA,48200,15,108,65810,400
2616,Hl.m. Praha,1993-08-17,monthly,1,0,F,NA,NA,NA,NA,NA,32700,15,131,70302,900
2617,Hl.m. Praha,1993-09-24,monthly,1,0,F,NA,NA,NA,NA,NA,8760,15,123,28134,400
2618,Prostejov,1993-03-21,monthly,1,0,F,NA,NA,NA,NA,NA,15600,15,136,33242,600
2619,Strakonice,1996-05-13,monthly,1,0,F,NA,NA,NA,NA,NA,16965,15,64,47255,1100
2620,Domazlice,1993-08-03,monthly,1,0,F,NA,NA,NA,NA,NA,9440,15,162,55331,500
2621,Brno - venkov,1995-10-29,monthly,1,0,F,NA,NA,NA,NA,NA,10800,6,85,31042,200
2622,Hl.m. Praha,1996-08-21,monthly,2,0,T,136344,5681,24,current,F,15902,15,78,57858,300
2623,Jihlava,1993-10-09,monthly,1,0,F,NA,NA,NA,NA,NA,13440,12,174,70986,400
2624,Tachov,1996-03-28,monthly,1,1,F,NA,NA,NA,NA,NA,40104,14,75,95360,400
2627,Sumperk,1994-10-02,monthly,2,0,F,NA,NA,NA,NA,NA,22200,15,103,40172,600
2629,Zdar nad Sazavou,1996-09-10,monthly,2,1,F,NA,NA,NA,NA,NA,27316,15,58,62945,1000
2630,Zlin,1995-12-21,monthly,1,0,F,NA,NA,NA,NA,NA,29580,15,74,60062,400
2631,Hl.m. Praha,1996-03-29,monthly,1,0,F,NA,NA,NA,NA,NA,3436,15,63,37149,900
2632,Karlovy Vary,1993-01-02,monthly,1,0,F,NA,NA,NA,NA,NA,21396,15,146,65853,1100
2633,Klatovy,1996-03-14,monthly,1,0,F,NA,NA,NA,NA,NA,74400,14,114,157741,1100
2634,Jicin,1997-10-08,monthly,2,0,F,NA,NA,NA,NA,NA,30038,15,30,94834,600
2635,Plzen - jih,1996-02-04,monthly,1,1,F,NA,NA,NA,NA,NA,63600,15,72,113376,700
2636,Pisek,1996-11-26,monthly,1,0,F,NA,NA,NA,NA,NA,4882,15,47,25010,600
2637,Karvina,1997-01-01,monthly,1,1,F,NA,NA,NA,NA,NA,26838,15,49,57303,500
2638,Kolin,1994-06-02,monthly,1,1,F,NA,NA,NA,NA,NA,30122,15,112,87492,1100
2639,Pelhrimov,1993-04-26,monthly,1,0,F,NA,NA,NA,NA,NA,36399,15,138,71889,800
2640,Hl.m. Praha,1996-09-21,monthly,1,1,F,NA,NA,NA,NA,NA,28800,15,65,95282,600
2641,Melnik,1993-05-02,monthly,1,1,F,NA,NA,NA,NA,NA,32148,15,138,117023,700
2642,Frydek - Mistek,1995-06-05,monthly,1,0,F,NA,NA,NA,NA,NA,28960,2,90,49685,-651
2644,Hl.m. Praha,1997-08-08,monthly,1,0,F,NA,NA,NA,NA,NA,4984,15,35,31082,600
2645,Brno - mesto,1993-05-22,monthly,1,0,F,NA,NA,NA,NA,NA,24100,15,152,55953,600
2646,Kutna Hora,1997-07-24,monthly,1,1,F,NA,NA,NA,NA,NA,64600,15,49,121751,1000
2647,Opava,1993-02-08,monthly,1,0,F,NA,NA,NA,NA,NA,58300,15,168,144584,400
2648,Trutnov,1993-04-13,monthly,1,0,F,NA,NA,NA,NA,NA,46427,15,105,71898,400
2649,Benesov,1993-09-08,monthly,1,0,F,NA,NA,NA,NA,NA,42400,15,157,79581,10427
2650,Olomouc,1996-03-26,monthly,1,0,F,NA,NA,NA,NA,NA,27680,15,71,77478,800
2651,Benesov,1993-03-21,monthly,2,1,F,NA,NA,NA,NA,NA,53894,15,140,98687,200
2652,Hl.m. Praha,1996-07-22,monthly,2,0,F,NA,NA,NA,NA,NA,31520,15,61,81403,900
2653,Zdar nad Sazavou,1997-01-08,monthly,1,1,F,NA,NA,NA,NA,NA,34618,15,49,75992,200
2654,Breclav,1994-07-21,monthly,1,0,F,NA,NA,NA,NA,NA,9550,15,104,33664,900
2655,Hl.m. Praha,1996-09-07,monthly,2,0,F,NA,NA,NA,NA,NA,43114,15,60,86493,1100
2656,Hl.m. Praha,1997-02-18,monthly,2,0,F,NA,NA,NA,NA,NA,5046,4,41,32805,900
2657,Brno - venkov,1996-10-07,monthly,1,0,F,NA,NA,NA,NA,NA,9050,14,55,32211,400
2658,Plzen - jih,1997-11-14,monthly,2,0,F,NA,NA,NA,NA,NA,3406,15,23,23978,1000
2659,Ceske Budejovice,1996-03-30,monthly,1,0,F,NA,NA,NA,NA,NA,14080,5,74,62978,600
2661,Hl.m. Praha,1997-02-25,monthly,1,0,F,NA,NA,NA,NA,NA,12712,11,50,34913,800
2662,Novy Jicin,1994-05-24,monthly,1,0,F,NA,NA,NA,NA,NA,7600,15,107,30278,600
2663,Zlin,1995-01-25,monthly,1,0,F,NA,NA,NA,NA,NA,11100,15,92,33870,700
2664,Jihlava,1994-01-20,monthly,1,0,F,NA,NA,NA,NA,NA,29400,15,123,87822,400
2665,Trebic,1993-11-13,monthly,1,0,F,NA,NA,NA,NA,NA,49825,15,219,92548,800
2666,Semily,1993-03-08,monthly,2,0,F,NA,NA,NA,NA,NA,5550,9,141,24428,600
2667,Cheb,1993-10-23,monthly,2,0,F,NA,NA,NA,NA,NA,5800,15,121,27600,700
2668,Tabor,1997-05-20,monthly,1,0,F,NA,NA,NA,NA,NA,22239,15,40,63880,900
2670,Rakovnik,1993-01-27,monthly,1,1,F,NA,NA,NA,NA,NA,52100,11,143,84562,1100
2671,Hl.m. Praha,1993-09-15,monthly,1,0,F,NA,NA,NA,NA,NA,12300,15,162,39152,400
2672,Kromeriz,1997-03-14,monthly,1,0,F,NA,NA,NA,NA,NA,3630,15,40,18749,300
2673,Chomutov,1994-01-04,monthly,1,0,F,NA,NA,NA,NA,NA,18592,15,124,57369,900
2674,Svitavy,1995-10-10,monthly,1,0,F,NA,NA,NA,NA,NA,45402,5,95,64202,1000
2675,Hl.m. Praha,1994-02-19,monthly,1,1,F,NA,NA,NA,NA,NA,49280,15,69,69279,900
2676,Opava,1993-01-22,monthly,1,0,F,NA,NA,NA,NA,NA,22895,15,149,67510,200
2677,Kolin,1996-08-28,monthly,1,0,F,NA,NA,NA,NA,NA,29901,13,58,70367,900
2678,Hl.m. Praha,1997-07-15,monthly,1,1,F,NA,NA,NA,NA,NA,56895,15,35,113971,200
2679,Bruntal,1997-07-24,monthly,1,0,F,NA,NA,NA,NA,NA,8250,15,33,30415,1100
2680,Nachod,1995-03-03,monthly,1,0,F,NA,NA,NA,NA,NA,25502,5,114,78728,-1904
2681,Plzen - sever,1995-01-19,monthly,1,1,F,NA,NA,NA,NA,NA,35907,15,95,101447,1100
2684,Melnik,1997-09-10,monthly,1,0,F,NA,NA,NA,NA,NA,34406,6,42,60995,1100
2685,Bruntal,1996-11-01,monthly,1,0,F,NA,NA,NA,NA,NA,14500,15,53,31966,200
2686,Plzen - mesto,1996-01-11,monthly,2,0,F,NA,NA,NA,NA,NA,9800,15,73,29870,5896
2687,Sumperk,1993-07-01,monthly,1,0,F,NA,NA,NA,NA,NA,11100,15,133,33874,1100
2688,Olomouc,1995-02-20,monthly,1,0,F,NA,NA,NA,NA,NA,5200,15,89,25142,200
2689,Karvina,1997-01-01,monthly,1,1,F,NA,NA,NA,NA,NA,29836,15,50,80132,1100
2690,Zdar nad Sazavou,1997-03-19,monthly,1,0,F,NA,NA,NA,NA,NA,8400,15,39,44937,600
2691,Jesenik,1993-09-08,monthly,1,0,F,NA,NA,NA,NA,NA,13000,3,70,33698,700
2692,Plzen - sever,1995-12-08,monthly,1,0,F,NA,NA,NA,NA,NA,14750,15,75,46031,1100
2693,Pelhrimov,1997-11-17,monthly,2,1,F,NA,NA,NA,NA,NA,23403,15,28,61862,1100
2694,Melnik,1993-03-08,monthly,2,0,T,91632,7636,12,expired,F,36160,15,158,98393,700
2695,Jindrichuv Hradec,1993-09-16,monthly,1,1,F,NA,NA,NA,NA,NA,40480,15,128,110825,700
2696,Hl.m. Praha,1997-01-19,monthly,1,0,F,NA,NA,NA,NA,NA,5550,15,43,26300,600
2697,Mlada Boleslav,1993-06-26,monthly,1,0,F,NA,NA,NA,NA,NA,23200,12,169,81090,200
2698,Semily,1997-05-21,monthly,1,1,F,NA,NA,NA,NA,NA,42046,74,22,66658,1000
2699,Opava,1996-12-25,monthly,1,1,T,231168,4816,48,current,F,67348,15,49,122437,300
2700,Ostrava - mesto,1993-11-08,monthly,1,0,F,NA,NA,NA,NA,NA,45612,15,124,82651,1100
2701,Novy Jicin,1993-07-27,monthly,1,1,F,NA,NA,NA,NA,NA,28960,14,160,67195,300
2702,Ostrava - mesto,1996-02-01,monthly,2,1,F,NA,NA,NA,NA,NA,47200,15,72,83952,1000
2703,Trebic,1997-10-28,monthly,1,0,F,NA,NA,NA,NA,NA,3124,2,25,20377,1000
2706,Pardubice,1996-06-23,monthly,2,0,F,NA,NA,NA,NA,NA,12400,100,20,36400,1100
2707,Trebic,1994-11-27,monthly,1,1,F,NA,NA,NA,NA,NA,64500,15,130,152118,400
2708,Hl.m. Praha,1996-03-25,monthly,1,1,F,NA,NA,NA,NA,NA,45440,15,69,80287,400
2709,Benesov,1996-10-18,monthly,1,0,F,NA,NA,NA,NA,NA,3330,15,49,20922,600
2710,Pribram,1996-06-12,monthly,1,0,F,NA,NA,NA,NA,NA,63500,15,75,144886,800
2711,Jihlava,1993-05-19,monthly,1,0,F,NA,NA,NA,NA,NA,29952,15,135,74973,400
2712,Nymburk,1993-03-12,monthly,2,0,F,NA,NA,NA,NA,NA,32800,5,135,51119,400
2713,Plzen - mesto,1994-04-03,monthly,2,0,F,NA,NA,NA,NA,NA,14500,15,115,58141,500
2714,Hl.m. Praha,1993-01-30,monthly,1,0,F,NA,NA,NA,NA,NA,49285,15,173,72590,800
2715,Havlickuv Brod,1997-10-06,monthly,2,0,F,NA,NA,NA,NA,NA,3329,10,31,24317,900
2716,Zdar nad Sazavou,1996-01-08,monthly,2,1,F,NA,NA,NA,NA,NA,30804,15,75,64560,300
2717,Ostrava - mesto,1996-07-25,monthly,1,0,F,NA,NA,NA,NA,NA,3407,15,55,25206,1000
2718,Rokycany,1995-02-05,monthly,1,0,F,NA,NA,NA,NA,NA,46598,6,119,66560,1100
2719,Praha - vychod,1996-02-08,monthly,1,0,F,NA,NA,NA,NA,NA,11700,15,71,30371,500
2721,Ostrava - mesto,1997-11-14,monthly,2,0,F,NA,NA,NA,NA,NA,25224,15,27,54888,300
2722,Jesenik,1997-07-24,monthly,1,0,F,NA,NA,NA,NA,NA,10850,15,32,35735,500
2723,Prerov,1995-03-12,monthly,1,0,F,NA,NA,NA,NA,NA,17440,15,105,42316,800
2724,Praha - zapad,1996-08-09,monthly,1,0,F,NA,NA,NA,NA,NA,23571,15,58,79367,500
2725,Usti nad Orlici,1997-04-02,monthly,1,1,T,69624,1934,36,current,F,43520,15,45,85486,1100
2726,Pisek,1995-04-20,monthly,1,1,F,NA,NA,NA,NA,NA,34083,15,90,114178,200
2727,Hl.m. Praha,1995-10-25,monthly,1,0,F,NA,NA,NA,NA,NA,21112,15,79,62803,300
2729,Teplice,1995-01-16,monthly,1,0,F,NA,NA,NA,NA,NA,30240,15,109,85624,700
2730,Cheb,1996-05-02,monthly,1,0,F,NA,NA,NA,NA,NA,3427,15,65,28013,1000
2731,Hl.m. Praha,1995-09-26,monthly,1,1,F,NA,NA,NA,NA,NA,34278,15,79,77021,300
2732,Kolin,1993-07-27,monthly,1,0,F,NA,NA,NA,NA,NA,64000,15,166,142272,800
2733,Sumperk,1993-12-22,monthly,1,0,F,NA,NA,NA,NA,NA,8280,15,117,38941,700
2734,Blansko,1996-12-16,monthly,1,0,F,NA,NA,NA,NA,NA,12344,15,59,53969,500
2736,Olomouc,1993-07-02,monthly,2,0,F,NA,NA,NA,NA,NA,15200,15,139,43747,500
2737,Jesenik,1996-07-06,monthly,1,0,F,NA,NA,NA,NA,NA,28781,15,62,82656,800
2738,Usti nad Labem,1993-11-12,monthly,1,0,F,NA,NA,NA,NA,NA,27200,15,132,65567,800
2739,Kromeriz,1993-11-29,monthly,1,0,F,NA,NA,NA,NA,NA,12400,7,128,46473,600
2740,Ceske Budejovice,1994-05-08,monthly,1,0,F,NA,NA,NA,NA,NA,35900,15,114,80489,400
2741,Cesky Krumlov,1993-06-07,monthly,2,1,F,NA,NA,NA,NA,NA,62900,15,139,164580,1100
2742,Cheb,1994-10-15,monthly,1,1,F,NA,NA,NA,NA,NA,29760,15,104,72233,700
2743,Trutnov,1997-05-22,monthly,1,0,F,NA,NA,NA,NA,NA,30399,15,39,66158,200
2745,Prostejov,1997-09-28,monthly,1,0,F,NA,NA,NA,NA,NA,34400,12,33,71993,700
2746,Karlovy Vary,1996-08-23,monthly,2,0,F,NA,NA,NA,NA,NA,8000,15,54,42755,1100
2747,Hl.m. Praha,1994-08-14,monthly,2,0,F,NA,NA,NA,NA,NA,8610,15,111,40760,200
2749,Hl.m. Praha,1994-05-23,monthly,2,1,F,NA,NA,NA,NA,NA,61000,7,173,158864,400
2750,Rakovnik,1995-04-13,monthly,1,0,F,NA,NA,NA,NA,NA,16200,15,110,52353,500
2751,Tachov,1995-04-28,monthly,1,0,F,NA,NA,NA,NA,NA,9882,8,107,60807,600
2752,Ostrava - mesto,1996-05-15,monthly,1,0,F,NA,NA,NA,NA,NA,48848,1,94,108069,500
2753,Plzen - mesto,1996-02-13,monthly,2,0,T,66432,2768,24,current,F,33032,15,70,69032,700
2755,Strakonice,1995-01-26,monthly,1,0,F,NA,NA,NA,NA,NA,6300,15,91,34981,400
2756,Karlovy Vary,1997-10-21,monthly,1,0,F,NA,NA,NA,NA,NA,30594,15,30,66127,700
2757,Brno - mesto,1996-05-14,monthly,2,0,F,NA,NA,NA,NA,NA,3780,15,59,22870,300
2758,Karvina,1993-05-19,monthly,1,0,F,NA,NA,NA,NA,NA,27360,15,179,70579,900
2759,Nachod,1996-10-23,monthly,1,0,F,NA,NA,NA,NA,NA,52100,15,65,138753,900
2760,Praha - vychod,1997-03-14,monthly,1,1,F,NA,NA,NA,NA,NA,22380,15,49,68441,900
2761,Hl.m. Praha,1996-12-26,monthly,1,0,F,NA,NA,NA,NA,NA,27152,15,49,53880,900
2762,Prachatice,1993-03-20,monthly,1,0,T,111384,4641,24,expired,F,64600,15,218,166548,500
2763,Zlin,1993-02-11,monthly,1,0,F,NA,NA,NA,NA,NA,64500,15,184,149581,200
2764,Blansko,1996-08-15,monthly,1,1,F,NA,NA,NA,NA,NA,24856,15,59,93926,1100
2765,Jesenik,1997-09-20,monthly,1,0,F,NA,NA,NA,NA,NA,16700,15,32,38208,400
2766,Tachov,1997-02-20,monthly,1,1,F,NA,NA,NA,NA,NA,12800,15,59,69906,1100
2767,Brno - mesto,1996-03-23,monthly,2,0,F,NA,NA,NA,NA,NA,31040,15,71,81820,600
2768,Opava,1993-12-20,monthly,1,0,F,NA,NA,NA,NA,NA,11100,15,148,44803,900
2770,Havlickuv Brod,1993-12-25,monthly,1,0,F,NA,NA,NA,NA,NA,8520,15,151,47030,1100
2771,Litomerice,1993-08-18,monthly,2,0,F,NA,NA,NA,NA,NA,29343,15,130,68841,400
2772,Praha - zapad,1996-02-24,monthly,1,0,F,NA,NA,NA,NA,NA,24200,15,82,76814,300
2773,Louny,1996-06-23,monthly,1,1,F,NA,NA,NA,NA,NA,25761,15,62,68730,800
2774,Havlickuv Brod,1996-02-05,monthly,1,0,F,NA,NA,NA,NA,NA,16960,15,78,36463,300
2775,Sokolov,1997-12-08,monthly,2,0,F,NA,NA,NA,NA,NA,51832,15,27,99583,1000
2776,Cheb,1997-08-10,monthly,2,0,F,NA,NA,NA,NA,NA,9300,15,29,26087,500
2777,Uherske Hradiste,1996-12-25,monthly,1,0,F,NA,NA,NA,NA,NA,10100,300,14,30600,700
2778,Louny,1993-12-30,monthly,1,0,F,NA,NA,NA,NA,NA,19563,7,122,50658,500
2779,Opava,1993-06-15,monthly,1,1,F,NA,NA,NA,NA,NA,25962,5,135,97934,1100
2780,Vyskov,1995-12-29,monthly,1,1,F,NA,NA,NA,NA,NA,21008,10,74,73556,600
2781,Jindrichuv Hradec,1995-06-20,monthly,1,0,F,NA,NA,NA,NA,NA,48611,15,154,113230,200
2782,Hl.m. Praha,1997-02-27,monthly,1,0,F,NA,NA,NA,NA,NA,76800,12,47,90998,700
2783,Hradec Kralove,1995-11-23,monthly,1,1,F,NA,NA,NA,NA,NA,46054,15,137,88964,300
2784,Teplice,1997-10-30,monthly,1,0,F,NA,NA,NA,NA,NA,6778,15,25,40536,300
2787,Hl.m. Praha,1997-12-07,monthly,1,0,F,NA,NA,NA,NA,NA,29704,15,27,66180,900
2788,Brno - mesto,1994-10-12,monthly,2,0,F,NA,NA,NA,NA,NA,37400,15,104,56285,300
2789,Ceske Budejovice,1994-01-01,monthly,1,0,F,NA,NA,NA,NA,NA,26700,15,129,93470,600
2790,Hl.m. Praha,1994-10-18,monthly,1,0,F,NA,NA,NA,NA,NA,47300,15,116,121001,200
2791,Klatovy,1997-12-19,monthly,2,0,F,NA,NA,NA,NA,NA,9900,15,22,26198,1100
